ResultID,DataSource,StationID,Parameter,RelativeDepth,AnalysisTimeSpan,MinYear,MaxYear,N_obs,Median,Trend,Trend_cat
543051,LEE_WQ,PI-04,CHLAC_UGL,Surface,Period of Record,1996,2020,294,4.2,-1,"Decreasing Trend, Smaller"
543052,LEE_WQ,PI-05,CHLAC_UGL,Surface,Period of Record,1996,2020,294,3.545,-1,"Decreasing Trend, Smaller"
543053,LEE_WQ,PI-07,CHLAC_UGL,Surface,Period of Record,1996,2020,294,2.1,-1,"Decreasing Trend, Smaller"
543054,LEE_WQ,PI-08,CHLAC_UGL,Surface,Period of Record,1996,2020,294,1.8,-1,"Decreasing Trend, Smaller"
543055,LEE_WQ,PI-09,CHLAC_UGL,Surface,Period of Record,1996,2020,294,2.18,-1,"Decreasing Trend, Smaller"
543056,LEE_WQ,PI-10,CHLAC_UGL,Surface,Period of Record,1996,2020,294,2,-1,"Decreasing Trend, Smaller"
543057,LEE_WQ,PI-11,CHLAC_UGL,Surface,Period of Record,1996,2020,294,2.4,-1,"Decreasing Trend, Smaller"
543058,LEE_WQ,PI-12,CHLAC_UGL,Surface,Period of Record,1996,2020,294,3.5,-1,"Decreasing Trend, Smaller"
543059,LEE_WQ,PI-13,CHLAC_UGL,Surface,Period of Record,1996,2020,294,3.36,-1,"Decreasing Trend, Smaller"
543060,LEE_WQ,PI-14,CHLAC_UGL,Surface,Period of Record,1996,2020,294,2.5,-1,"Decreasing Trend, Smaller"
543061,LEE_WQ,POWLGR20,CHLAC_UGL,Surface,Period of Record,1999,2020,256,1.9,-1,"Decreasing Trend, Smaller"
543062,LEE_WQ,POWLGR51,CHLAC_UGL,Surface,Period of Record,1999,2020,256,3.37,0,No Trend
543063,LEE_WQ,POWLGR81,CHLAC_UGL,Surface,Period of Record,1999,2020,256,2.705,0,No Trend
543064,LEE_WQ,SIXMILE2,CHLAC_UGL,Surface,Period of Record,1999,2020,256,3.215,0,No Trend
543065,LEE_WQ,SIXMILE3,CHLAC_UGL,Surface,Period of Record,1999,2020,256,6.4,0,No Trend
543066,LEE_WQ,SIXMILE4,CHLAC_UGL,Surface,Period of Record,1999,2020,256,1.79,-1,"Decreasing Trend, Smaller"
543067,LEE_WQ,SIXMILE5,CHLAC_UGL,Surface,Period of Record,1999,2020,256,2.07,-1,"Decreasing Trend, Smaller"
543068,LEE_WQ,SPANISHGR,CHLAC_UGL,Surface,Period of Record,2005,2020,187,1.145,0,No Trend
543069,LEE_WQ,WHISGR10,CHLAC_UGL,Surface,Period of Record,1999,2020,256,3,0,No Trend
543070,LEE_WQ,WHISGR50,CHLAC_UGL,Surface,Period of Record,1999,2020,256,1.425,-1,"Decreasing Trend, Smaller"
543071,LEE_WQ,YFC-CI,CHLAC_UGL,Surface,Period of Record,1999,2020,256,1.8,-1,"Decreasing Trend, Smaller"
543072,SARASOTA_COASTALCREEK_WQ,ALL,CHLAC_UGL,Surface,Period of Record,2006,2020,174,20.2,0,No Trend
543073,SARASOTA_COASTALCREEK_WQ,ALL-2,CHLAC_UGL,Surface,Period of Record,2006,2020,171,11.8,0,No Trend
543074,SARASOTA_COASTALCREEK_WQ,ALL-3,CHLAC_UGL,Surface,Period of Record,2006,2020,171,12.7,0,No Trend
543075,SARASOTA_COASTALCREEK_WQ,BBC,CHLAC_UGL,Surface,Period of Record,2007,2020,158,8.28,-1,"Decreasing Trend, Smaller"
543076,SARASOTA_COASTALCREEK_WQ,BGS-B,CHLAC_UGL,Surface,Period of Record,2007,2020,158,1.86,-1,"Decreasing Trend, Smaller"
543077,SARASOTA_COASTALCREEK_WQ,CC-2,CHLAC_UGL,Surface,Period of Record,2006,2020,171,8.79,-1,"Decreasing Trend, Smaller"
543078,SARASOTA_COASTALCREEK_WQ,CC-3,CHLAC_UGL,Surface,Period of Record,2006,2020,171,6.89,-1,"Decreasing Trend, Smaller"
543079,SARASOTA_COASTALCREEK_WQ,CLG,CHLAC_UGL,Surface,Period of Record,2007,2020,158,3.81,0,No Trend
543080,SARASOTA_COASTALCREEK_WQ,CPS-1,CHLAC_UGL,Surface,Period of Record,2006,2020,171,8.56,-1,"Decreasing Trend, Smaller"
543081,SARASOTA_COASTALCREEK_WQ,CPS-2,CHLAC_UGL,Surface,Period of Record,2006,2020,171,9.83,-1,"Decreasing Trend, Smaller"
543082,SARASOTA_COASTALCREEK_WQ,CPS-3,CHLAC_UGL,Surface,Period of Record,2006,2020,171,9.38,0,No Trend
543083,SARASOTA_COASTALCREEK_WQ,DPS,CHLAC_UGL,Surface,Period of Record,2007,2020,158,3.835,-1,"Decreasing Trend, Smaller"
543084,SARASOTA_COASTALCREEK_WQ,FOR-2,CHLAC_UGL,Surface,Period of Record,2006,2020,171,8.98,0,No Trend
543085,SARASOTA_COASTALCREEK_WQ,HAT-1,CHLAC_UGL,Surface,Period of Record,2006,2020,171,3.65,0,No Trend
543086,SARASOTA_COASTALCREEK_WQ,HWC,CHLAC_UGL,Surface,Period of Record,2007,2020,158,1.53,-1,"Decreasing Trend, Smaller"
543087,SARASOTA_COASTALCREEK_WQ,WMS-1,CHLAC_UGL,Surface,Period of Record,2007,2020,158,0.25,-1,"Decreasing Trend, Smaller"
543088,SARASOTA_COASTALCREEK_WQ,WOD,CHLAC_UGL,Surface,Period of Record,2006,2020,174,2.71,0,No Trend
543089,SARASOTAES_WQ,14-5,CHLAC_UGL,Surface,Period of Record,1998,2020,275,5.05,1,"Increasing Trend, Smaller"
543090,SARASOTAES_WQ,16-1,CHLAC_UGL,Surface,Period of Record,1998,2020,275,4.96,1,"Increasing Trend, Smaller"
543091,SARASOTAES_WQ,16-2,CHLAC_UGL,Surface,Period of Record,1998,2020,275,4.3,1,"Increasing Trend, Smaller"
543092,SARASOTAES_WQ,16-3,CHLAC_UGL,Surface,Period of Record,1998,2020,275,3.98,1,"Increasing Trend, Smaller"
543093,SARASOTAES_WQ,16-4,CHLAC_UGL,Surface,Period of Record,1998,2020,275,3.53,1,"Increasing Trend, Smaller"
543094,SARASOTAES_WQ,16-5,CHLAC_UGL,Surface,Period of Record,1998,2020,275,2.9075,1,"Increasing Trend, Smaller"
543095,SARASOTAES_WQ,DR-1,CHLAC_UGL,Surface,Period of Record,2003,2020,214,3.57,1,"Increasing Trend, Smaller"
543096,SARASOTAES_WQ,DR-2,CHLAC_UGL,Surface,Period of Record,2003,2020,214,4.17,1,"Increasing Trend, Smaller"
543097,SARASOTAES_WQ,DR-3,CHLAC_UGL,Surface,Period of Record,2003,2020,214,3.67,1,"Increasing Trend, Smaller"
543098,SARASOTAES_WQ,DR-4,CHLAC_UGL,Surface,Period of Record,2003,2020,214,4.18,1,"Increasing Trend, Smaller"
543099,SARASOTAES_WQ,DR-5,CHLAC_UGL,Surface,Period of Record,2003,2020,214,4.41,1,"Increasing Trend, Smaller"
543100,SARASOTAES_WQ,LB-1,CHLAC_UGL,Surface,Period of Record,1998,2020,275,5.995,1,"Increasing Trend, Smaller"
543101,SARASOTAES_WQ,LB-2,CHLAC_UGL,Surface,Period of Record,1998,2020,275,7.82,1,"Increasing Trend, Smaller"
543102,SARASOTAES_WQ,LB-3,CHLAC_UGL,Surface,Period of Record,1998,2020,275,8.01,0,No Trend
543103,SARASOTAES_WQ,LB-4,CHLAC_UGL,Surface,Period of Record,1998,2020,275,6.78,0,No Trend
543104,SARASOTAES_WQ,LB-5,CHLAC_UGL,Surface,Period of Record,1998,2020,275,5.625,0,No Trend
543159,WIN_21FLCHAR,CHV001,CHLAC_UGL,Surface,Period of Record,2017,2020,42,7.6,0,No Trend
543160,WIN_21FLCHAR,CHV002,CHLAC_UGL,Surface,Period of Record,2017,2020,40,4.8,0,No Trend
543161,WIN_21FLCHAR,CHV003,CHLAC_UGL,Surface,Period of Record,2017,2020,43,4.4,0,No Trend
543162,WIN_21FLCHAR,CHV004,CHLAC_UGL,Surface,Period of Record,2017,2020,43,6.2,0,No Trend
543163,WIN_21FLCHAR,CHV006,CHLAC_UGL,Surface,Period of Record,2017,2020,43,5.1,0,No Trend
543164,WIN_21FLCHAR,CHV007,CHLAC_UGL,Surface,Period of Record,2017,2020,42,3.9,0,No Trend
543165,WIN_21FLCHAR,CHV008,CHLAC_UGL,Surface,Period of Record,2017,2020,43,3,0,No Trend
543166,WIN_21FLCHAR,CHV009,CHLAC_UGL,Surface,Period of Record,2017,2020,43,8,0,No Trend
543167,WIN_21FLCHAR,CHV010,CHLAC_UGL,Surface,Period of Record,2017,2020,43,4,0,No Trend
543168,WIN_21FLCHAR,CHV011,CHLAC_UGL,Surface,Period of Record,2017,2020,39,3.4,0,No Trend
543170,WIN_21FLCHAR,CHV013,CHLAC_UGL,Surface,Period of Record,2017,2020,42,7.25,0,No Trend
543171,WIN_21FLCHAR,EBERS2,CHLAC_UGL,Surface,Period of Record,2017,2020,42,4.1,0,No Trend
543172,WIN_21FLCHAR,EBV001,CHLAC_UGL,Surface,Period of Record,2017,2020,43,2.85,0,No Trend
543173,WIN_21FLCHAR,EBV003,CHLAC_UGL,Surface,Period of Record,2017,2020,43,2.6,0,No Trend
543174,WIN_21FLCHAR,EBV004,CHLAC_UGL,Surface,Period of Record,2017,2020,43,3.8,0,No Trend
543175,WIN_21FLCHAR,EBV005,CHLAC_UGL,Surface,Period of Record,2017,2020,41,3.85,-2,"Decreasing Trend, Larger Rate"
543176,WIN_21FLCHAR,EBV006,CHLAC_UGL,Surface,Period of Record,2017,2020,43,3.7,0,No Trend
543177,WIN_21FLCHAR,EBV007,CHLAC_UGL,Surface,Period of Record,2017,2020,43,2.6,0,No Trend
543178,WIN_21FLCHAR,GSV001,CHLAC_UGL,Surface,Period of Record,2017,2020,41,2.1,0,No Trend
543179,WIN_21FLCHAR,GSV002,CHLAC_UGL,Surface,Period of Record,2017,2020,42,3.3,0,No Trend
543181,WIN_21FLCHAR,GSV006         ,CHLAC_UGL,Surface,Period of Record,2017,2020,42,6,0,No Trend
543182,WIN_21FLCHAR,LBANG1,CHLAC_UGL,Surface,Period of Record,2017,2020,34,1.75,0,No Trend
543183,WIN_21FLCHAR,LBFOR1,CHLAC_UGL,Surface,Period of Record,2017,2020,43,9.91,0,No Trend
543185,WIN_21FLCHAR,LBOYS1,CHLAC_UGL,Surface,Period of Record,2017,2020,42,2.2,0,No Trend
543188,WIN_21FLCHAR,LBV004,CHLAC_UGL,Surface,Period of Record,2017,2020,42,3.8,0,No Trend
543190,WIN_21FLCHAR,LBV006,CHLAC_UGL,Surface,Period of Record,2017,2020,41,3.2,0,No Trend
543191,WIN_21FLCHAR,LBV007,CHLAC_UGL,Surface,Period of Record,2017,2020,41,5.65,0,No Trend
543192,WIN_21FLCHAR,MPV001,CHLAC_UGL,Surface,Period of Record,2017,2020,41,2.7,0,No Trend
543193,WIN_21FLCHAR,MPV002,CHLAC_UGL,Surface,Period of Record,2017,2020,42,4.1,0,No Trend
543194,WIN_21FLCHAR,MPV003,CHLAC_UGL,Surface,Period of Record,2017,2020,43,1.6,0,No Trend
543196,WIN_21FLCHAR,PIV001,CHLAC_UGL,Surface,Period of Record,2017,2020,42,3.115,0,No Trend
543197,WIN_21FLCHAR,PIV002,CHLAC_UGL,Surface,Period of Record,2017,2020,42,4.2,0,No Trend
543198,WIN_21FLCHAR,PIV004,CHLAC_UGL,Surface,Period of Record,2017,2020,43,2.9,0,No Trend
543199,WIN_21FLCHAR,PIV006,CHLAC_UGL,Surface,Period of Record,2017,2020,40,3.9,0,No Trend
543205,WIN_21FLGW,3499,CHLAC_UGL,Surface,Period of Record,2017,2020,41,16,0,No Trend
543206,WIN_21FLGW,3556,CHLAC_UGL,Surface,Period of Record,2017,2020,41,3.9,0,No Trend
543207,WIN_21FLGW,3568,CHLAC_UGL,Surface,Period of Record,2017,2020,39,13,0,No Trend
543376,WIN_21FLMANA,MR1,CHLAC_UGL,Surface,Period of Record,2018,2020,34,2.8,0,No Trend
543377,WIN_21FLMANA,MR2,CHLAC_UGL,Surface,Period of Record,2018,2020,35,1.25,0,No Trend
543489,WIN_21FLSWFD,23917,CHLAC_UGL,Surface,Period of Record,2017,2020,40,4.465,0,No Trend
543490,WIN_21FLSWFD,23949,CHLAC_UGL,Surface,Period of Record,2017,2020,37,1,0,No Trend
543491,WIN_21FLSWFD,24049,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1,0,No Trend
543492,WIN_21FLSWFD,24431,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1.19,0,No Trend
543493,WIN_21FLSWFD,24734,CHLAC_UGL,Surface,Period of Record,2017,2020,40,6.77,0,No Trend
543494,WIN_21FLSWFD,24764,CHLAC_UGL,Surface,Period of Record,2017,2020,40,145,0,No Trend
543495,WIN_21FLSWFD,24805,CHLAC_UGL,Surface,Period of Record,2017,2020,40,14.4,0,No Trend
543496,WIN_21FLSWFD,24833,CHLAC_UGL,Surface,Period of Record,2017,2020,40,40.25,0,No Trend
543497,WIN_21FLSWFD,24866,CHLAC_UGL,Surface,Period of Record,2017,2020,37,1.12,0,No Trend
543498,WIN_21FLSWFD,24878,CHLAC_UGL,Surface,Period of Record,2017,2020,37,1.52,0,No Trend
543499,WIN_21FLSWFD,24942,CHLAC_UGL,Surface,Period of Record,2017,2020,37,1.85,0,No Trend
543500,WIN_21FLSWFD,25585,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1,0,No Trend
543501,WIN_21FLSWFD,25886,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1.275,0,No Trend
543502,WIN_21FLSWFD,25991,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1,-2,"Decreasing Trend, Larger Rate"
543503,WIN_21FLSWFD,25995,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1,0,No Trend
543504,WIN_21FLSWFD,26046,CHLAC_UGL,Surface,Period of Record,2017,2020,37,5.85,-2,"Decreasing Trend, Larger Rate"
543505,WIN_21FLSWFD,26055,CHLAC_UGL,Surface,Period of Record,2017,2020,39,1.36,0,No Trend
543510,WIN_CAPECRD,129,CHLAC_UGL,Surface,Period of Record,2017,2020,32,2.1,0,No Trend
543516,WIN_CAPECRD,242,CHLAC_UGL,Surface,Period of Record,2017,2020,42,2.1,0,No Trend
543517,WIN_CAPECRD,243,CHLAC_UGL,Surface,Period of Record,2017,2020,41,3,0,No Trend
543518,WIN_CAPECRD,262,CHLAC_UGL,Surface,Period of Record,2017,2020,42,1.95,0,No Trend
543519,WIN_CAPECRD,271,CHLAC_UGL,Surface,Period of Record,2017,2019,30,1.9,0,No Trend
543520,WIN_CAPECRD,275,CHLAC_UGL,Surface,Period of Record,2017,2020,39,2.3,0,No Trend
543526,WIN_CAPECRD,315,CHLAC_UGL,Surface,Period of Record,2017,2020,41,3,0,No Trend
543527,WIN_CAPECRD,350,CHLAC_UGL,Surface,Period of Record,2017,2020,42,2,0,No Trend
543529,WIN_CAPECRD,390,CHLAC_UGL,Surface,Period of Record,2017,2020,41,2.325,0,No Trend
543530,WIN_CAPECRD,400,CHLAC_UGL,Surface,Period of Record,2017,2020,39,2,0,No Trend
543531,WIN_CAPECRD,430,CHLAC_UGL,Surface,Period of Record,2017,2020,41,2,0,No Trend
543535,WIN_CAPECRD,470,CHLAC_UGL,Surface,Period of Record,2017,2019,29,1.9,0,No Trend
543537,WIN_CAPECRD,540,CHLAC_UGL,Surface,Period of Record,2017,2020,41,1.5,0,No Trend
543538,WIN_CAPECRD,550,CHLAC_UGL,Surface,Period of Record,2017,2020,41,2,0,No Trend
543541,WIN_CAPECRD,590,CHLAC_UGL,Surface,Period of Record,2017,2020,42,2.3,0,No Trend
543542,WIN_CAPECRD,600,CHLAC_UGL,Surface,Period of Record,2017,2020,42,2,0,No Trend
543591,CHEVWQMN_WQ,CHV001,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,41,-1,"Decreasing Trend, Smaller"
543592,CHEVWQMN_WQ,CHV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,50,-1,"Decreasing Trend, Smaller"
543593,CHEVWQMN_WQ,CHV003,COLOR_APPARENT_PCU,Surface,Period of Record,2000,2020,246,50,0,No Trend
543594,CHEVWQMN_WQ,CHV004,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,40,-1,"Decreasing Trend, Smaller"
543595,CHEVWQMN_WQ,CHV006,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,44,0,No Trend
543596,CHEVWQMN_WQ,CHV007,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,30,-1,"Decreasing Trend, Smaller"
543597,CHEVWQMN_WQ,CHV008,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,30,-1,"Decreasing Trend, Smaller"
543598,CHEVWQMN_WQ,CHV009,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,30,-1,"Decreasing Trend, Smaller"
543599,CHEVWQMN_WQ,CHV010,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,15,-1,"Decreasing Trend, Smaller"
543600,CHEVWQMN_WQ,CHV011,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,262,12,-1,"Decreasing Trend, Smaller"
543601,CHEVWQMN_WQ,CHV012,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,254,15,-1,"Decreasing Trend, Smaller"
543602,CHEVWQMN_WQ,CHV013,COLOR_APPARENT_PCU,Surface,Period of Record,2001,2020,233,86,0,No Trend
543603,CHEVWQMN_WQ,EBERS2,COLOR_APPARENT_PCU,Surface,Period of Record,2001,2020,232,44,0,No Trend
543604,CHEVWQMN_WQ,EBV001,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,15,-1,"Decreasing Trend, Smaller"
543605,CHEVWQMN_WQ,EBV003,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,256,20,-1,"Decreasing Trend, Smaller"
543606,CHEVWQMN_WQ,EBV004,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,15,-1,"Decreasing Trend, Smaller"
543607,CHEVWQMN_WQ,EBV005,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,263,19,-1,"Decreasing Trend, Smaller"
543608,CHEVWQMN_WQ,EBV006,COLOR_APPARENT_PCU,Surface,Period of Record,2000,2020,251,15,-1,"Decreasing Trend, Smaller"
543609,CHEVWQMN_WQ,EBV007,COLOR_APPARENT_PCU,Surface,Period of Record,2002,2020,224,18,-1,"Decreasing Trend, Smaller"
543610,CHEVWQMN_WQ,GSV001,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,17,-1,"Decreasing Trend, Smaller"
543611,CHEVWQMN_WQ,GSV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,264,10,-1,"Decreasing Trend, Smaller"
543612,CHEVWQMN_WQ,GSV005,COLOR_APPARENT_PCU,Surface,Period of Record,2001,2017,193,80,0,No Trend
543613,CHEVWQMN_WQ,GSV006,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,176,8.55,-1,"Decreasing Trend, Smaller"
543614,CHEVWQMN_WQ,LBANG1,COLOR_APPARENT_PCU,Surface,Period of Record,2005,2020,179,18,-1,"Decreasing Trend, Smaller"
543615,CHEVWQMN_WQ,LBFOR1,COLOR_APPARENT_PCU,Surface,Period of Record,2005,2020,187,40,0,No Trend
543616,CHEVWQMN_WQ,LBGOT2,COLOR_APPARENT_PCU,Surface,Period of Record,2005,2020,188,80,0,No Trend
543617,CHEVWQMN_WQ,LBOYS1,COLOR_APPARENT_PCU,Surface,Period of Record,2005,2020,188,16,-1,"Decreasing Trend, Smaller"
543618,CHEVWQMN_WQ,LBV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,248,19.5,-1,"Decreasing Trend, Smaller"
543619,CHEVWQMN_WQ,LBV003,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,15,-1,"Decreasing Trend, Smaller"
543620,CHEVWQMN_WQ,LBV004,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,10,-1,"Decreasing Trend, Smaller"
543621,CHEVWQMN_WQ,LBV005,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,10,-1,"Decreasing Trend, Smaller"
543622,CHEVWQMN_WQ,LBV006,COLOR_APPARENT_PCU,Surface,Period of Record,1999,2020,261,30,0,No Trend
543623,CHEVWQMN_WQ,LBV007,COLOR_APPARENT_PCU,Surface,Period of Record,2005,2020,188,10,-1,"Decreasing Trend, Smaller"
543624,CHEVWQMN_WQ,MPV001,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,23,-1,"Decreasing Trend, Smaller"
543625,CHEVWQMN_WQ,MPV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,264,30,-1,"Decreasing Trend, Smaller"
543626,CHEVWQMN_WQ,MPV003,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,21.5,-1,"Decreasing Trend, Smaller"
543627,CHEVWQMN_WQ,MPV004,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,20,0,No Trend
543628,CHEVWQMN_WQ,PIV001,COLOR_APPARENT_PCU,Surface,Period of Record,2000,2020,251,10,-1,"Decreasing Trend, Smaller"
543629,CHEVWQMN_WQ,PIV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,265,15,-1,"Decreasing Trend, Smaller"
543630,CHEVWQMN_WQ,PIV004,COLOR_APPARENT_PCU,Surface,Period of Record,2000,2020,251,10,-1,"Decreasing Trend, Smaller"
543631,CHEVWQMN_WQ,PIV006,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,263,15,-1,"Decreasing Trend, Smaller"
543632,CHEVWQMN_WQ,PIV007,COLOR_APPARENT_PCU,Surface,Period of Record,1999,2019,242,15,-1,"Decreasing Trend, Smaller"
543633,CHEVWQMN_WQ,SCV001,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,262,15,-1,"Decreasing Trend, Smaller"
543634,CHEVWQMN_WQ,SCV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2020,262,10,-1,"Decreasing Trend, Smaller"
543636,LAKELAND_WQ,BEULAHWQ,COLOR_APPARENT_PCU,Surface,Period of Record,1990,2011,258,25,0,No Trend
543637,LAKELAND_WQ,BONNETWQ,COLOR_APPARENT_PCU,Surface,Period of Record,1989,2011,264,44,0,No Trend
543638,LAKELAND_WQ,HORNEYWQ,COLOR_APPARENT_PCU,Surface,Period of Record,1990,2011,258,39.5,0,No Trend
543639,LAKELAND_WQ,MIRRORWQ,COLOR_APPARENT_PCU,Surface,Period of Record,1989,2011,264,23,-1,"Decreasing Trend, Smaller"
543640,LAKELAND_WQ,MORTONWQ,COLOR_APPARENT_PCU,Surface,Period of Record,1987,2011,284,27,0,No Trend
543641,LAKELAND_WQ,WIREWQ,COLOR_APPARENT_PCU,Surface,Period of Record,1990,2011,258,20,0,No Trend
543966,SARASOTA_COASTALCREEK_WQ,ALL,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,174,80,-1,"Decreasing Trend, Smaller"
543967,SARASOTA_COASTALCREEK_WQ,ALL-2,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,80,0,No Trend
543968,SARASOTA_COASTALCREEK_WQ,ALL-3,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,60,1,"Increasing Trend, Smaller"
543969,SARASOTA_COASTALCREEK_WQ,BBC,COLOR_APPARENT_PCU,Surface,Period of Record,2007,2020,158,140,0,No Trend
543970,SARASOTA_COASTALCREEK_WQ,BGS-B,COLOR_APPARENT_PCU,Surface,Period of Record,2007,2020,158,140,1,"Increasing Trend, Smaller"
543971,SARASOTA_COASTALCREEK_WQ,CC-2,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,90,0,No Trend
543972,SARASOTA_COASTALCREEK_WQ,CC-3,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,120,0,No Trend
543973,SARASOTA_COASTALCREEK_WQ,CLG,COLOR_APPARENT_PCU,Surface,Period of Record,2007,2020,158,180,0,No Trend
543974,SARASOTA_COASTALCREEK_WQ,CPS-1,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,100,1,"Increasing Trend, Smaller"
543975,SARASOTA_COASTALCREEK_WQ,CPS-2,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,60,1,"Increasing Trend, Smaller"
543976,SARASOTA_COASTALCREEK_WQ,CPS-3,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,120,1,"Increasing Trend, Smaller"
543977,SARASOTA_COASTALCREEK_WQ,DPS,COLOR_APPARENT_PCU,Surface,Period of Record,2007,2020,158,200,0,No Trend
543978,SARASOTA_COASTALCREEK_WQ,FOR-2,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,40,1,"Increasing Trend, Smaller"
543979,SARASOTA_COASTALCREEK_WQ,HAT-1,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,171,70,0,No Trend
543980,SARASOTA_COASTALCREEK_WQ,HWC,COLOR_APPARENT_PCU,Surface,Period of Record,2007,2020,158,150,-1,"Decreasing Trend, Smaller"
543981,SARASOTA_COASTALCREEK_WQ,WMS-1,COLOR_APPARENT_PCU,Surface,Period of Record,2007,2020,158,7.5,0,No Trend
543982,SARASOTA_COASTALCREEK_WQ,WOD,COLOR_APPARENT_PCU,Surface,Period of Record,2006,2020,174,100,0,No Trend
543983,SARASOTAES_WQ,14-5,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,17,0,No Trend
543984,SARASOTAES_WQ,16-1,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,15,0,No Trend
543985,SARASOTAES_WQ,16-2,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,15,0,No Trend
543986,SARASOTAES_WQ,16-3,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,14.5,0,No Trend
543987,SARASOTAES_WQ,16-4,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,12,0,No Trend
543988,SARASOTAES_WQ,16-5,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,10,0,No Trend
543989,SARASOTAES_WQ,DR-1,COLOR_APPARENT_PCU,Surface,Period of Record,2003,2019,202,12,0,No Trend
543990,SARASOTAES_WQ,DR-2,COLOR_APPARENT_PCU,Surface,Period of Record,2003,2019,202,25,0,No Trend
543991,SARASOTAES_WQ,DR-3,COLOR_APPARENT_PCU,Surface,Period of Record,2003,2019,202,13,0,No Trend
543992,SARASOTAES_WQ,DR-4,COLOR_APPARENT_PCU,Surface,Period of Record,2003,2019,202,19,0,No Trend
543993,SARASOTAES_WQ,DR-5,COLOR_APPARENT_PCU,Surface,Period of Record,2003,2019,202,20,0,No Trend
543994,SARASOTAES_WQ,LB-1,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,26,0,No Trend
543995,SARASOTAES_WQ,LB-2,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,27,0,No Trend
543996,SARASOTAES_WQ,LB-3,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,25,0,No Trend
543997,SARASOTAES_WQ,LB-4,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,20,0,No Trend
543998,SARASOTAES_WQ,LB-5,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2019,263,17,0,No Trend
544053,WIN_21FLCHAR,CHV001,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2010,145,50,0,No Trend
544054,WIN_21FLCHAR,CHV002,COLOR_APPARENT_PCU,Surface,Period of Record,1998,2010,145,52.5,-1,"Decreasing Trend, Smaller"
544055,WIN_21FLCHAR,CHV003,COLOR_APPARENT_PCU,Surface,Period of Record,2000,2010,124,50,0,No Trend
